"","date","Prieta_pool0","daily_discharge_max"
"1273","2010-03-10",0.0299479166666667,0.054
"1274","2010-03-11",0.0578854166666667,0.2
"1275","2010-03-12",0.0560208333333333,0.173
"1276","2010-03-13",0.0165833333333333,0.024
"1277","2010-03-14",0.0114791666666667,0.014
"1278","2010-03-15",0.0101979166666667,0.012
"1279","2010-03-16",0.00944791666666667,0.01
"1280","2010-03-17",0.00903125,0.01
"1281","2010-03-18",0.009,0.009
"1282","2010-03-19",0.009,0.009
"1283","2010-03-20",0.009,0.009
"1284","2010-03-21",0.00901041666666667,0.01
"1285","2010-03-22",0.00928125,0.01
"1286","2010-03-23",0.0093125,0.01
"1287","2010-03-24",0.00982291666666667,0.01
"1288","2010-03-25",0.00977083333333333,0.011
"1289","2010-03-26",0.0100104166666667,0.011
"1290","2010-03-27",0.01071875,0.012
"1291","2010-03-28",0.0108333333333333,0.012
"1292","2010-03-29",0.011,0.012
"1293","2010-03-30",0.0117083333333333,0.013
"1294","2010-03-31",0.01171875,0.014
"1295","2010-04-01",0.01246875,0.014
"1296","2010-04-02",0.0111041666666667,0.013
"1297","2010-04-03",0.0123125,0.014
"1298","2010-04-04",0.0128229166666667,0.014
"1299","2010-04-05",0.0132604166666667,0.015
"1300","2010-04-06",0.0106979166666667,0.015
"1301","2010-04-07",0.0117916666666667,0.015
"1302","2010-04-08",0.01159375,0.013
"1303","2010-04-09",0.0145520833333333,0.017
"1304","2010-04-10",0.0160416666666667,0.018
"1305","2010-04-11",0.014875,0.036
"1306","2010-04-12",0.0152395833333333,0.056
"1307","2010-04-13",0.0273125,0.076
"1308","2010-04-14",0.268614583333333,1.047
"1309","2010-04-15",0.1419375,0.438
"1310","2010-04-16",0.01578125,0.035
"1311","2010-04-17",0.0378229166666667,0.089
"1312","2010-04-18",0.01159375,0.017
"1313","2010-04-19",0.009,0.009
"1314","2010-04-20",0.00901041666666667,0.01
"1315","2010-04-21",0.00945833333333333,0.01
"1316","2010-04-22",0.011875,0.031
"1317","2010-04-23",0.0178229166666667,0.066
"1318","2010-04-24",0.61578125,1.54
"1319","2010-04-25",0.0474166666666667,0.096
"1320","2010-04-26",0.0209583333333333,0.027
"1321","2010-04-27",0.0159270833333333,0.019
"1322","2010-04-28",0.01434375,0.017
"1323","2010-04-29",0.01228125,0.014
"1324","2010-04-30",0.0113333333333333,0.012
"1325","2010-05-01",0.01103125,0.012
"1326","2010-05-02",0.245958333333333,1.499
"1327","2010-05-03",0.0374166666666667,0.074
"1328","2010-05-04",0.063,0.168
"1329","2010-05-05",0.0191354166666667,0.031
"1330","2010-05-06",0.0119791666666667,0.014
"1331","2010-05-07",0.22278125,1.486
"1332","2010-05-08",0.446822916666667,1.616
"1333","2010-05-09",0.0924895833333333,0.158
"1334","2010-05-10",0.0376458333333333,0.051
"1335","2010-05-11",0.04146875,0.06
"1336","2010-05-12",0.0376354166666667,0.069
"1337","2010-05-13",0.20184375,1.599
"1338","2010-05-14",0.108125,0.294
"1339","2010-05-15",0.13,0.655
"1340","2010-05-16",0.06440625,0.141
"1341","2010-05-17",0.252041666666667,1.479
"1342","2010-05-18",0.213166666666667,1.538
"1343","2010-05-19",0.0489479166666667,0.062
"1344","2010-05-20",0.0657604166666667,0.106
"1345","2010-05-21",0.0293229166666667,0.038
"1346","2010-05-22",0.0219479166666667,0.025
"1347","2010-05-23",0.02209375,0.042
"1348","2010-05-24",0.01859375,0.026
"1349","2010-05-25",0.0387604166666667,0.169
"1350","2010-05-26",0.0197083333333333,0.035
"1351","2010-05-27",0.0143854166666667,0.016
"1352","2010-05-28",0.01628125,0.043
"1353","2010-05-29",0.0322291666666667,0.059
"1354","2010-05-30",0.0967708333333333,0.643
"1355","2010-05-31",0.0271354166666667,0.049
"1356","2010-06-01",0.05496875,0.238
"1357","2010-06-02",0.0151979166666667,0.018
"1358","2010-06-03",0.0116145833333333,0.013
"1359","2010-06-04",0.0106458333333333,0.012
"1360","2010-06-05",0.00997916666666667,0.011
"1361","2010-06-06",0.00935416666666667,0.01
"1362","2010-06-07",0.00905208333333333,0.01
"1363","2010-06-08",0.00898958333333333,0.009
"1364","2010-06-09",0.00878125,0.009
"1365","2010-06-10",0.0084375,0.009
"1366","2010-06-11",0.00841666666666667,0.009
"1367","2010-06-12",0.00905208333333333,0.011
"1368","2010-06-13",0.00886458333333333,0.01
"1369","2010-06-14",0.008125,0.009
"1370","2010-06-15",0.00857291666666667,0.01
"1371","2010-06-16",0.00882291666666667,0.012
"1372","2010-06-17",0.0287916666666667,0.141
"1373","2010-06-18",0.0273229166666667,0.091
"1374","2010-06-19",0.271447916666667,1.534
"1375","2010-06-20",0.132104166666667,0.478
"1376","2010-06-21",0.145854166666667,1.51
"1377","2010-06-22",0.0973958333333333,0.258
"1378","2010-06-23",0.0850729166666667,0.296
"1379","2010-06-24",0.153072916666667,1.247
"1380","2010-06-25",0.0392083333333333,0.054
"1381","2010-06-26",0.0272291666666667,0.042
"1382","2010-06-27",0.0192083333333333,0.024
"1383","2010-06-28",0.013875,0.016
"1384","2010-06-29",0.01225,0.015
"1385","2010-06-30",0.02384375,0.09
"1386","2010-07-01",0.0246666666666667,0.052
"1387","2010-07-02",0.0108645833333333,0.012
"1388","2010-07-03",0.00965625,0.011
"1389","2010-07-04",0.00905208333333333,0.01
"1390","2010-07-05",0.07603125,0.787
"1391","2010-07-06",0.03925,0.09
"1392","2010-07-07",0.0446145833333333,0.24
"1393","2010-07-08",0.0108333333333333,0.012
"1394","2010-07-09",0.00952083333333333,0.01
"1395","2010-07-10",0.0160833333333333,0.08
"1396","2010-07-11",0.0149895833333333,0.049
"1397","2010-07-12",0.0111145833333333,0.015
"1398","2010-07-13",0.0128854166666667,0.034
"1399","2010-07-14",0.0399895833333333,0.156
"1400","2010-07-15",0.0589375,0.201
"1401","2010-07-16",0.267833333333333,1.57
"1402","2010-07-17",0.152177083333333,0.626
"1403","2010-07-18",0.0671145833333333,0.129
"1404","2010-07-19",0.325989583333333,1.591
"1405","2010-07-20",0.371260416666667,1.533
"1406","2010-07-21",0.164895833333333,0.495
"1407","2010-07-22",0.140864583333333,0.308
"1408","2010-07-23",0.0910416666666667,0.227
"1409","2010-07-24",0.0483333333333333,0.069
"1410","2010-07-25",0.03165625,0.041
"1411","2010-07-26",0.0267916666666667,0.035
"1412","2010-07-27",0.0554375,0.151
"1413","2010-07-28",0.0407291666666667,0.092
"1414","2010-07-29",0.0388854166666667,0.05
"1415","2010-07-30",0.0253854166666667,0.038
"1416","2010-07-31",0.0174270833333333,0.024
"1417","2010-08-01",0.0132604166666667,0.016
"1418","2010-08-02",0.01453125,0.018
"1419","2010-08-03",0.0165,0.024
"1420","2010-08-04",0.0119166666666667,0.014
"1421","2010-08-05",0.00975,0.011
"1422","2010-08-06",0.00911458333333333,0.01
"1423","2010-08-07",0.00885416666666667,0.009
"1424","2010-08-08",0.0152604166666667,0.046
"1425","2010-08-09",0.01496875,0.024
"1426","2010-08-10",0.0817916666666667,0.229
"1427","2010-08-11",0.1345,1.356
"1428","2010-08-12",0.0174479166666667,0.024
"1429","2010-08-13",0.01203125,0.015
"1430","2010-08-14",0.0134479166666667,0.033
"1431","2010-08-15",0.117364583333333,1.449
"1432","2010-08-16",0.0194895833333333,0.029
"1433","2010-08-17",0.0184895833333333,0.027
"1434","2010-08-18",0.0106875,0.014
"1435","2010-08-19",0.00921875,0.01
"1436","2010-08-20",0.00970833333333333,0.014
"1437","2010-08-21",0.00863541666666667,0.009
"1438","2010-08-22",0.00879166666666667,0.009
"1439","2010-08-23",0.0105,0.017
"1440","2010-08-24",0.008625,0.01
"1441","2010-08-25",0.0200520833333333,0.065
"1442","2010-08-26",0.00905208333333333,0.01
"1443","2010-08-27",0.00826041666666667,0.009
"1444","2010-08-28",0.00825,0.009
"1445","2010-08-29",0.00827083333333333,0.009
"1446","2010-08-30",0.206958333333333,0.997
"1447","2010-08-31",0.0508020833333333,0.217
"1448","2010-09-01",0.0221145833333333,0.075
"1449","2010-09-02",0.0131458333333333,0.025
"1450","2010-09-03",0.00923958333333333,0.01
"1451","2010-09-04",0.00915625,0.01
"1452","2010-09-05",0.013375,0.037
"1453","2010-09-06",0.024375,0.065
"1454","2010-09-07",0.211229166666667,1.099
"1455","2010-09-08",0.04215625,0.089
"1456","2010-09-09",0.0154583333333333,0.023
"1457","2010-09-10",0.0140416666666667,0.019
"1458","2010-09-11",0.0619270833333333,0.207
"1459","2010-09-12",0.06340625,0.17
"1460","2010-09-13",0.0196666666666667,0.034
"1461","2010-09-14",0.0174375,0.033
"1462","2010-09-15",0.06440625,0.384
"1463","2010-09-16",0.0214895833333333,0.067
"1464","2010-09-17",0.0164479166666667,0.031
"1465","2010-09-18",0.0114583333333333,0.013
"1466","2010-09-19",0.0101354166666667,0.011
"1467","2010-09-20",0.0110729166666667,0.019
"1468","2010-09-21",0.0100625,0.016
"1469","2010-09-22",0.00885416666666667,0.009
"1470","2010-09-23",0.01525,0.104
"1471","2010-09-24",0.1400625,1.492
"1472","2010-09-25",0.0447708333333333,0.079
"1473","2010-09-26",0.0124791666666667,0.018
"1474","2010-09-27",0.0105625,0.026
"1475","2010-09-28",0.0149166666666667,0.037
"1476","2010-09-29",0.00964583333333333,0.011
"1477","2010-09-30",0.00923958333333333,0.011
"1478","2010-10-01",0.0323020833333333,0.234
"1479","2010-10-02",0.01,0.014
"1480","2010-10-03",0.0192291666666667,0.064
"1481","2010-10-04",0.0273229166666667,0.099
"1482","2010-10-05",0.0151458333333333,0.03
"1483","2010-10-06",0.00908333333333333,0.011
"1484","2010-10-07",0.0253333333333333,0.068
"1485","2010-10-08",0.0401354166666667,0.148
"1486","2010-10-09",0.00934375,0.011
"1487","2010-10-10",0.00847916666666667,0.009
"1488","2010-10-11",0.00814583333333333,0.009
"1489","2010-10-12",0.0204270833333333,0.145
"1490","2010-10-13",0.00851041666666667,0.01
"1491","2010-10-14",0.00820833333333333,0.009
"1492","2010-10-15",0.00858333333333333,0.009
"1493","2010-10-16",0.00895833333333333,0.009
"1494","2010-10-17",0.00901041666666667,0.01
"1495","2010-10-18",0.00908333333333333,0.01
"1496","2010-10-19",0.00940625,0.01
"1497","2010-10-20",0.0095,0.01
"1498","2010-10-21",0.0095625,0.011
"1499","2010-10-22",0.00984375,0.011
"1500","2010-10-23",0.00925,0.01
"1501","2010-10-24",0.00947916666666667,0.01
"1502","2010-10-25",0.00989583333333333,0.011
"1503","2010-10-26",0.00897916666666667,0.01
"1504","2010-10-27",0.00901041666666667,0.012
"1505","2010-10-28",0.0426041666666667,0.255
"1506","2010-10-29",0.00972916666666667,0.015
"1507","2010-10-30",0.0188020833333333,0.084
"1508","2010-10-31",0.00894791666666667,0.012
"1509","2010-11-01",0.00884375,0.01
"1510","2010-11-02",0.009,0.01
"1511","2010-11-03",0.00980208333333333,0.011
"1512","2010-11-04",0.0151458333333333,0.046
"1513","2010-11-05",0.05790625,0.297
"1514","2010-11-06",0.06421875,0.565
"1515","2010-11-07",0.0225104166666667,0.077
"1516","2010-11-08",0.05240625,0.262
"1517","2010-11-09",0.0371770833333333,0.243
"1518","2010-11-10",0.0164895833333333,0.034
"1519","2010-11-11",0.103416666666667,0.436
"1520","2010-11-12",0.0708020833333333,0.31
"1521","2010-11-13",0.0208125,0.05
"1522","2010-11-14",0.0102291666666667,0.012
"1523","2010-11-15",0.00896875,0.009
"1524","2010-11-16",0.00842708333333333,0.009
"1525","2010-11-17",0.00801041666666667,0.009
"1526","2010-11-18",0.00834375,0.009
"1527","2010-11-19",0.00880208333333333,0.009
"1528","2010-11-20",0.009,0.009
"1529","2011-01-11",0.0101454545454545,0.011
"1530","2011-01-12",0.0112291666666667,0.016
"1531","2011-01-13",0.0563645833333333,0.434
"1532","2011-01-14",0.0155104166666667,0.029
"1533","2011-01-15",0.0100520833333333,0.012
"1534","2011-01-16",0.009125,0.01
"1535","2011-01-17",0.00904166666666667,0.01
"1536","2011-01-18",0.00920833333333333,0.011
"1537","2011-01-19",0.00866666666666667,0.009
"1538","2011-01-20",0.00832291666666667,0.009
"1539","2011-01-21",0.00894791666666667,0.011
"1540","2011-01-22",0.00819791666666667,0.009
"1541","2011-01-23",0.0125833333333333,0.031
"1542","2011-01-24",0.0081875,0.009
"1543","2011-01-25",0.008,0.008
"1544","2011-01-26",0.0081875,0.009
"1545","2011-01-27",0.00823958333333333,0.009
"1546","2011-01-28",0.00859375,0.009
"1547","2011-01-29",0.00871875,0.009
"1548","2011-01-30",0.01328125,0.035
"1549","2011-01-31",0.00888541666666667,0.01
"1550","2011-02-01",0.00892708333333333,0.009
"1551","2011-02-02",0.00872916666666667,0.009
"1552","2011-02-03",0.00895833333333333,0.009
"1553","2011-02-04",0.00886458333333333,0.009
"1554","2011-02-05",0.0174375,0.083
"1555","2011-02-06",0.01590625,0.078
"1556","2011-02-07",0.0563229166666667,0.345
"1557","2011-02-08",0.0125208333333333,0.018
"1558","2011-02-09",0.00846875,0.009
"1559","2011-02-10",0.00882291666666667,0.011
"1560","2011-02-11",0.01271875,0.027
"1561","2011-02-12",0.00959375,0.011
"1562","2011-02-13",0.00969791666666667,0.013
"1563","2011-02-14",0.0236041666666667,0.122
"1564","2011-02-15",0.00947916666666667,0.014
"1565","2011-02-16",0.0115208333333333,0.013
"1566","2011-02-17",0.00941666666666667,0.012
"1567","2011-02-18",0.0119270833333333,0.014
"1568","2011-02-19",0.0283229166666667,0.096
"1569","2011-02-20",0.0174791666666667,0.081
"1570","2011-02-21",0.159114583333333,0.718
"1571","2011-02-22",0.00898958333333333,0.011
"1572","2011-02-23",0.00921875,0.01
"1573","2011-02-24",0.0101041666666667,0.011
"1574","2011-02-25",0.010625,0.012
"1575","2011-02-26",0.0111145833333333,0.012
"1576","2011-02-27",0.0121041666666667,0.014
"1577","2011-02-28",0.0128541666666667,0.014
"1578","2011-03-01",0.0132708333333333,0.015
"1579","2011-03-02",0.0138645833333333,0.016
"1580","2011-03-03",0.0149479166666667,0.016
"1581","2011-03-04",0.0143854166666667,0.016
"1582","2011-03-05",0.0128541666666667,0.018
"1583","2011-03-06",0.0158854166666667,0.018
"1584","2011-03-07",0.0138125,0.037
"1585","2011-03-08",0.0143541666666667,0.018
"1586","2011-03-09",0.01753125,0.02
"1587","2011-03-10",0.0174375,0.02
"1588","2011-03-11",0.0169270833333333,0.02
"1589","2011-03-12",0.0192916666666667,0.021
"1590","2011-03-13",0.019625,0.022
"1591","2011-03-14",0.0176875,0.021
"1592","2011-03-15",0.0173125,0.021
"1593","2011-03-16",0.0182916666666667,0.021
"1594","2011-03-17",0.0204166666666667,0.023
"1595","2011-03-18",0.0211770833333333,0.024
"1596","2011-03-19",0.0171979166666667,0.023
"1597","2011-03-20",0.0285208333333333,0.162
"1598","2011-03-21",0.0143229166666667,0.019
"1599","2011-03-22",0.0114270833333333,0.016
"1600","2011-03-23",0.0103229166666667,0.015
"1601","2011-03-24",0.01759375,0.022
"1602","2011-03-25",0.019375,0.022
"1603","2011-03-26",0.0205729166666667,0.023
"1604","2011-03-27",0.02175,0.025
"1605","2011-03-28",0.0228645833333333,0.025
"1606","2011-03-29",0.0217604166666667,0.024
"1607","2011-03-30",0.0226458333333333,0.025
"1608","2011-03-31",0.0253958333333333,0.03
"1609","2011-04-01",0.02615625,0.03
"1610","2011-04-02",0.0229583333333333,0.027
"1611","2011-04-03",0.0229375,0.027
"1612","2011-04-04",0.02234375,0.025
"1613","2011-04-05",0.0190104166666667,0.025
"1614","2011-04-06",0.01790625,0.025
"1615","2011-04-07",0.0242395833333333,0.028
"1616","2011-04-08",0.01634375,0.029
"1617","2011-04-09",0.0236979166666667,0.028
"1618","2011-04-10",0.0265,0.029
"1619","2011-04-11",0.0260520833333333,0.03
"1620","2011-04-12",0.0320833333333333,0.183
"1621","2011-04-13",0.0110520833333333,0.033
"1622","2011-04-14",0.0220833333333333,0.075
"1623","2011-04-15",0.0507291666666667,0.506
"1624","2011-04-16",0.0131041666666667,0.051
"1625","2011-04-17",0.0177291666666667,0.022
"1626","2011-04-18",0.0213541666666667,0.025
"1627","2011-04-19",0.0223958333333333,0.027
"1628","2011-04-20",0.0212916666666667,0.025
"1629","2011-04-21",0.0224791666666667,0.025
"1630","2011-04-22",0.02421875,0.027
"1631","2011-04-23",0.0238645833333333,0.028
"1632","2011-04-24",0.0253020833333333,0.028
"1633","2011-04-25",0.0212083333333333,0.027
"1634","2011-04-26",0.0515729166666667,0.344
"1635","2011-04-27",0.203583333333333,0.919
"1636","2011-04-28",0.0107604166666667,0.026
"1637","2011-04-29",0.0112083333333333,0.015
"1638","2011-04-30",0.0123333333333333,0.02
"1639","2011-05-01",0.318114583333333,2.463
"1640","2011-05-02",0.07425,0.443
"1641","2011-05-03",0.01303125,0.023
"1642","2011-05-04",0.00840625,0.009
"1643","2011-05-05",0.00876041666666667,0.009
"1644","2011-05-06",0.00923958333333333,0.011
"1645","2011-05-07",0.0104895833333333,0.012
"1646","2011-05-08",0.01128125,0.012
"1647","2011-05-09",0.0121145833333333,0.014
"1648","2011-05-10",0.0110208333333333,0.014
"1649","2011-05-11",0.0117291666666667,0.014
"1650","2011-05-12",0.0132916666666667,0.015
"1651","2011-05-13",0.0112916666666667,0.015
"1652","2011-05-14",0.01153125,0.014
"1653","2011-05-15",0.0108020833333333,0.013
"1654","2011-05-16",0.0188020833333333,0.134
"1655","2011-05-17",0.0825208333333333,0.295
"1656","2011-05-18",0.00914583333333333,0.012
"1657","2011-05-19",0.08621875,0.388
"1658","2011-05-20",0.277229166666667,1.077
"1659","2011-05-21",0.0355,0.107
"1660","2011-05-22",0.00938541666666667,0.011
"1661","2011-05-23",0.0111458333333333,0.023
"1662","2011-05-24",0.00869791666666667,0.011
"1663","2011-05-25",0.00854166666666667,0.01
"1664","2011-05-26",0.00894791666666667,0.01
"1665","2011-05-27",0.00919791666666667,0.01
"1666","2011-05-28",0.00948958333333333,0.011
"1667","2011-05-29",0.00990625,0.011
"1668","2011-05-30",0.01009375,0.011
"1669","2011-05-31",0.0129479166666667,0.039
"1670","2011-06-01",0.0155833333333333,0.069
"1671","2011-06-02",0.00892708333333333,0.012
"1672","2011-06-03",0.00947916666666667,0.011
"1673","2011-06-04",0.104729166666667,1.038
"1674","2011-06-05",0.01809375,0.038
"1675","2011-06-06",0.01553125,0.033
"1676","2011-06-07",0.0130833333333333,0.025
"1677","2011-06-08",0.00925,0.012
"1678","2011-06-09",0.00805208333333333,0.009
"1679","2011-06-10",0.00815625,0.009
"1680","2011-06-11",0.00827083333333333,0.009
"1681","2011-06-12",0.0080625,0.009
"1682","2011-06-13",0.00861458333333333,0.009
"1683","2011-06-14",0.00835416666666667,0.009
"1684","2011-06-15",0.00819791666666667,0.009
"1685","2011-06-16",0.0370104166666667,0.262
"1686","2011-06-17",0.00876041666666667,0.011
"1687","2011-06-18",0.00932291666666667,0.02
"1688","2011-06-19",0.1069375,1.057
"1689","2011-06-20",0.0527916666666667,0.501
"1690","2011-06-21",0.107635416666667,0.967
"1691","2011-06-22",0.0100520833333333,0.014
"1692","2011-06-23",0.00834375,0.009
"1693","2011-06-24",0.00803125,0.009
"1694","2011-06-25",0.008125,0.009
"1695","2011-06-26",0.00984375,0.021
"1696","2011-06-27",0.0343229166666667,0.148
"1697","2011-06-28",0.01015625,0.017
"1698","2011-06-29",0.00826041666666667,0.009
"1699","2011-06-30",0.0102291666666667,0.02
"1700","2011-07-01",0.0113541666666667,0.021
"1701","2011-07-02",0.0338854166666667,0.14
"1702","2011-07-03",0.02596875,0.072
"1703","2011-07-04",0.0107604166666667,0.015
"1704","2011-07-05",0.00853125,0.009
"1705","2011-07-06",0.00873958333333333,0.011
"1706","2011-07-07",0.0665208333333333,0.709
"1707","2011-07-08",0.0778854166666667,0.714
"1708","2011-07-09",0.0110625,0.016
"1709","2011-07-10",0.00909375,0.013
"1710","2011-07-11",0.0128229166666667,0.034
"1711","2011-07-12",0.07928125,0.445
"1712","2011-07-13",0.0644583333333333,1.655
"1713","2011-07-14",0.08709375,0.71
"1714","2011-07-15",0.0153541666666667,0.029
"1715","2011-07-16",0.0102604166666667,0.021
"1716","2011-07-17",0.03246875,0.073
"1717","2011-07-18",0.0392604166666667,0.259
"1718","2011-07-19",0.0433958333333333,0.171
"1719","2011-07-20",0.0106631578947368,0.013
"1720","2011-07-21",0.0121770833333333,0.061
"1721","2011-07-22",0.0356041666666667,0.22
"1722","2011-07-23",0.0408854166666667,0.148
"1723","2011-07-24",0.01403125,0.033
"1724","2011-07-25",0.01,0.013
"1725","2011-07-26",0.0115208333333333,0.014
"1726","2011-07-27",0.0644479166666667,0.994
"1727","2011-07-28",0.02084375,0.148
"1728","2011-07-29",0.03153125,0.177
"1729","2011-07-30",0.0229479166666667,0.16
"1730","2011-07-31",0.00992708333333333,0.021
"1731","2011-08-01",0.0095625,0.011
"1732","2011-08-02",0.1350625,1.499
"1733","2011-08-03",0.378739583333333,2.793
"1734","2011-08-04",0.0206458333333333,0.032
"1735","2011-08-05",0.0112395833333333,0.015
"1736","2011-08-06",0.00841666666666667,0.009
"1737","2011-08-07",0.0235104166666667,0.159
"1738","2011-08-08",0.00989583333333333,0.02
"1739","2011-08-09",0.00955208333333333,0.011
"1740","2011-08-10",0.0312291666666667,0.223
"1741","2011-08-11",0.0103541666666667,0.023
"1742","2011-08-12",0.0114583333333333,0.026
"1743","2011-08-13",0.00976041666666667,0.014
"1744","2011-08-14",0.010875,0.014
"1745","2011-08-15",0.0132916666666667,0.016
"1746","2011-08-16",0.0105208333333333,0.023
"1747","2011-08-17",0.0122291666666667,0.03
"1748","2011-08-18",0.0103958333333333,0.013
"1749","2011-08-19",0.0364166666666667,0.291
"1750","2011-08-20",0.00967708333333333,0.013
"1751","2011-08-21",0.0918541666666667,0.804
"1752","2011-08-22",1.14686458333333,3.939
"1753","2011-08-23",0.4241875,3.31
"1754","2011-08-24",0.325791666666667,2.48
"1755","2011-08-25",0.0994270833333333,0.21
"1756","2011-08-26",0.0403541666666667,0.053
"1757","2011-08-27",0.0279166666666667,0.034
"1758","2011-08-28",0.02221875,0.027
"1759","2011-08-29",0.017625,0.021
"1760","2011-08-30",0.0195520833333333,0.038
"1761","2011-08-31",0.0137708333333333,0.016
"1762","2011-09-01",0.0130729166666667,0.015
"1763","2011-09-02",0.0115104166666667,0.013
"1764","2011-09-03",0.0174895833333333,0.04
"1765","2011-09-04",0.0113333333333333,0.016
"1766","2011-09-05",0.01025,0.012
"1767","2011-09-06",0.0177395833333333,0.067
"1768","2011-09-07",0.00927083333333333,0.01
"1769","2011-09-08",0.02684375,0.135
"1770","2011-09-09",0.0106979166666667,0.019
"1771","2011-09-10",0.00878125,0.009
"1772","2011-09-11",0.0178958333333333,0.064
"1773","2011-09-12",0.00835416666666667,0.009
"1774","2011-09-13",0.3128125,2.318
"1775","2011-09-14",0.0637083333333333,0.313
"1776","2011-09-15",0.01615625,0.025
"1777","2011-09-16",0.0111458333333333,0.012
"1778","2011-09-17",0.0162291666666667,0.03
"1779","2011-09-18",0.0197604166666667,0.066
"1780","2011-09-19",0.1436875,2.217
"1781","2011-09-20",0.0321145833333333,0.107
"1782","2011-09-21",0.0122604166666667,0.065
"1783","2011-09-22",0.111458333333333,0.498
"1784","2011-09-23",0.0105833333333333,0.022
"1785","2011-09-24",0.0139375,0.016
"1786","2011-09-25",0.0273958333333333,0.12
"1787","2011-09-26",0.0106875,0.014
"1788","2011-09-27",0.015,0.018
"1789","2011-09-28",0.0160729166666667,0.02
"1790","2011-09-29",0.0181145833333333,0.022
"1791","2011-09-30",0.02053125,0.024
"1792","2011-10-01",0.0190208333333333,0.024
"1793","2011-10-02",0.02378125,0.028
"1794","2011-10-03",0.0223854166666667,0.027
"1795","2011-10-04",0.0184270833333333,0.026
"1796","2011-10-05",0.0191979166666667,0.075
"1797","2011-10-06",0.0233541666666667,0.161
"1798","2011-10-07",0.0249375,0.028
"1799","2011-10-08",0.153625,1.578
"1800","2011-10-09",0.0118125,0.016
"1801","2011-10-10",0.0180833333333333,0.021
"1802","2011-10-11",0.02009375,0.024
"1803","2011-10-12",0.0216770833333333,0.025
"1804","2011-10-13",0.0166666666666667,0.023
"1805","2011-10-14",0.0205416666666667,0.026
"1806","2011-10-15",0.0229166666666667,0.027
"1807","2011-10-16",0.0239270833333333,0.028
"1808","2011-10-17",0.0249895833333333,0.033
"1809","2011-10-18",0.033125,0.183
"1810","2011-10-19",0.022875,0.031
"1811","2011-10-20",0.03034375,0.034
"1812","2011-10-21",0.023875,0.095
"1813","2011-10-22",0.0278645833333333,0.033
"1814","2011-10-23",0.03090625,0.034
"1815","2011-10-24",0.0302916666666667,0.033
"1816","2011-10-25",0.0303020833333333,0.034
"1817","2011-10-26",0.0302083333333333,0.034
"1818","2011-10-27",0.0307604166666667,0.034
"1819","2011-10-28",0.0288020833333333,0.033
"1820","2011-10-29",0.0254791666666667,0.132
"1821","2011-10-30",0.033875,0.175
"1822","2011-10-31",0.0209479166666667,0.186
"1823","2011-11-01",0.0186458333333333,0.102
"1824","2011-11-02",0.0219375,0.024
"1825","2011-11-03",0.0233020833333333,0.132
"1826","2011-11-04",0.01378125,0.028
"1827","2011-11-05",0.0217604166666667,0.026
"1828","2011-11-06",0.0260104166666667,0.03
"1829","2011-11-07",0.0275416666666667,0.031
"1830","2011-11-08",0.0264583333333333,0.031
"1831","2011-11-09",0.0239895833333333,0.094
"1832","2011-11-10",0.01640625,0.026
"1833","2011-11-11",0.0207083333333333,0.029
"1834","2011-11-12",0.0277395833333333,0.032
"1835","2011-11-13",0.0189895833333333,0.029
"1836","2011-11-14",0.0232291666666667,0.144
"1837","2011-11-15",0.03953125,0.21
"1838","2011-11-16",0.0113854166666667,0.016
"1839","2011-11-17",0.0144583333333333,0.021
"1840","2011-11-18",0.0122604166666667,0.019
"1841","2011-11-19",0.0197708333333333,0.025
"1842","2011-11-20",0.0219166666666667,0.062
"1843","2011-11-21",0.11840625,2.454
"1844","2011-11-22",0.0154479166666667,0.052
"1845","2011-11-23",0.0112916666666667,0.038
"1846","2011-11-24",0.0126041666666667,0.016
"1847","2011-11-25",0.0470833333333333,2.029
"1848","2011-11-26",0.275885416666667,2.435
"1849","2011-11-27",0.0924479166666667,0.281
"1850","2011-11-28",0.0388958333333333,0.169
"1851","2011-11-29",0.083375,0.226
"1852","2011-11-30",0.0201458333333333,0.028
"1853","2011-12-01",0.0147708333333333,0.017
"1854","2011-12-02",0.0268854166666667,0.326
"1855","2011-12-03",0.0400416666666667,0.348
"1856","2011-12-04",0.0113541666666667,0.014
"1857","2011-12-05",0.252572916666667,3.583
"1858","2011-12-06",0.02828125,0.057
"1859","2011-12-07",0.0683541666666667,0.566
"1860","2011-12-08",0.0179375,0.022
"1861","2011-12-09",0.0854479166666667,0.339
"1862","2011-12-10",0.606645833333333,2.95
"1863","2011-12-11",0.19128125,1.195
"1864","2011-12-12",0.0399166666666667,0.053
"1865","2011-12-13",0.0247083333333333,0.03
"1866","2011-12-14",0.0195625,0.023
"1867","2011-12-15",0.125208333333333,0.661
"1868","2011-12-16",0.0177395833333333,0.021
"1869","2011-12-17",0.0143645833333333,0.016
"1870","2011-12-18",0.0134166666666667,0.015
"1871","2011-12-19",0.0120208333333333,0.014
"1872","2011-12-20",0.0165729166666667,0.046
"1873","2011-12-21",0.0235104166666667,0.042
"1874","2011-12-22",0.0182395833333333,0.03
"1875","2011-12-23",0.01384375,0.018
"1876","2011-12-24",0.0120104166666667,0.015
"1877","2011-12-25",0.01128125,0.013
"1878","2011-12-26",0.01440625,0.023
"1879","2011-12-27",0.0102291666666667,0.012
"1880","2011-12-28",0.0131458333333333,0.02
"1881","2011-12-29",0.00902083333333333,0.01
